"id","political_party","text_clean.x","batch_id","sentiment","explanation","gemini_llm"
"1305830667125694465","partido popular","👉 : 'Ya cuando presentamos el Plan de Choque decíamos que si no se había en ese momento habría que acabar recortando del Estado de bienestar y nos llamaron catastrofistas. Pues bien, la semana pasada el Gobierno ya ha hecho cinco anuncios gravísimos que avisamos'.",659,"negative","This tweet refers to a past warning about potential cuts to the welfare state if a 'Shock Plan' was not implemented, and states that the government has since made 'five serious announcements' that were predicted. The use of 'catastrofistas' (alarmists) and the implication that warnings were ignored suggests a negative sentiment about the government's handling of the situation.","negative"
"1305827357555593222","partido popular","👉 : 'Necesitamos ampliar los ERTE, que los créditos ICO tengan una carencia de pago de un año más -como vamos a registrar hoy en el Congreso- y un plan fiscal inmediato para que las empresas tengan exoneración para pagar impuestos si esto puede suponer su cierre'.",659,"neutral","This tweet outlines specific policy proposals related to extending ERTEs (temporary employment regulation files) and ICO credits, and calls for an immediate fiscal plan for businesses. It is a factual statement of proposed actions and does not express a strong positive or negative emotion.","neutral"
"1305825939721531398","partido popular","👉 : 'En España se ha destruido tres veces más empleo que en toda la media comunitaria. He vivido cómo domingos a la noche, patronales y empresarios llamaban al líder de la oposición para ver si conocía el decreto que ser iba a publicar a la mañana siguiente'.",659,"negative","The tweet states that Spain has destroyed three times more employment than the EU average and describes how business leaders contacted the opposition leader about upcoming decrees. This highlights a negative economic situation and a lack of transparency from the government.","negative"
"1305824314114138116","partido popular","🔴 : 'Somos el peor país en número de fallecidos por población. Esto ocurrió durante la primera oleada, y el 5 de julio el Gobierno decretó que había derrotado al virus; pero fue una estrategia propagandística👉 se fue de vacaciones y llegó la segunda oleada'.",659,"negative","This tweet criticizes the government's handling of the pandemic, stating Spain is the worst country in terms of deaths per population. It accuses the government of a 'propagandistic strategy' by declaring victory over the virus and then facing a second wave.","negative"
"1305822506213924865","partido popular","👉 : 'El covid no es simétrico, hay países que al prevenir, hacer test masivos, hacer confinamientos selectivos y tener una red informática de avisos, consiguieron salvar muchas vidas y han conseguido tener una afectación económica muchísimo menor'.",659,"neutral","This tweet explains that COVID-19 is not symmetrical and lists measures taken by some countries (prevention, mass testing, selective lockdowns, IT networks) that saved lives and reduced economic impact. It is an informative comparison without expressing a strong emotional stance.","neutral"
"1305821293728718856","partido popular","👉 : 'Hemos llegado a esta situación porque, aunque ahora se quiera ocultar, ya había una desaceleración económica patente en febrero. Se incumplieron las cifras de déficit, disparándolas hasta el 2,62 y ocultando otra desviación de 3.000 millones de euros'.",659,"negative","The tweet attributes the current situation to a pre-existing economic slowdown in February that was allegedly hidden, along with undisclosed deficit figures. This points to a negative assessment of the government's economic management and transparency.","negative"
"1305820137107447808","partido popular","👉 : 'El empleo lo creáis las empresas y sin él no hay Estado de bienestar. Además, en esta pandemia se ha demostrado la verdadera alma del empresariado español. Alguien tiene que poner en valor lo que estáis haciendo y tener en cuenta vuestras peticiones'.",659,"neutral","This tweet states that companies create employment and that without it, there is no welfare state. It also acknowledges the efforts of Spanish entrepreneurs during the pandemic and the need to value their contributions and requests. The tone is factual and appreciative of businesses.","neutral"
"1305817960880181248","partido popular","📡 #EnDirecto👉 interviene en la clausura de la Asamblea General de 2020.",659,"neutral","This tweet is a factual announcement about a live broadcast of someone speaking at the General Assembly. It does not contain any emotional language or opinion.","neutral"
"1305811146872696833","partido popular","📢 A las 12:30 intervendrá nuestro presidente, , en la clausura de la Asamblea General de 2020. 👉 Puedes seguirlo en directo a través de nuestras redes sociales y página web",659,"neutral","This tweet is an announcement about an upcoming event where the president will speak. It provides information about the time and how to follow it live, without expressing any sentiment.","neutral"
"1305807494057426944","partido popular","'Vamos a registrar una Comisión de Investigación para que se depuren responsabilidades sobre la gestión de la pandemia y lo que pedimos es que otras formaciones políticas no la impidan porque tenemos un Gobierno cuya palabra no vale'. 👉 en",659,"negative","The tweet announces the registration of a Commission of Investigation for pandemic management responsibilities and criticizes the government for its untrustworthy word. The phrase 'we have a government whose word is worth nothing' clearly indicates a negative sentiment.","negative"
"1305805139224285185","partido popular","'El Gobierno de España se va a reunir con Bildu para negociar los PGE y Sánchez ha dado vía libre a esa negociación. ¿En qué queda esa promesa de nunca jamás negociaré con Bildu, que es una formación política que no condena el terrorismo?' 👉 en",659,"negative","This tweet questions the government's promise not to negotiate with Bildu, given that they are meeting to negotiate the PGE and Sánchez has given his approval. It highlights a perceived broken promise and criticizes the negotiation with a party that does not condemn terrorism.","negative"
"1305803784283656193","partido popular","'El Partido Popular tiene un compromiso total con la ejemplaridad y con la transparencia'. 👉 en",659,"positive","This tweet states that the Popular Party has a total commitment to exemplary conduct and transparency. This is a positive declaration of the party's values and intentions.","positive"
"1305780897778630657","partido popular","🔴 : 'No puede pretender gobernar los jueces quien entiende que hay que atacar al Poder Judicial y que no hay que respetar su independencia, como es Podemos'. #LaHoraAlmeida",659,"negative","The tweet criticizes someone who believes in attacking the Judiciary and disrespecting its independence, specifically mentioning Podemos. The phrase 'whoever believes that the Judiciary must be attacked' conveys a strong negative sentiment towards that viewpoint.","negative"
"1305779894178271232","partido popular","📺 : 'Es importante que los ayuntamientos podamos disponer de nuestros recursos; que a los que tenemos remanente que se nos permita utilizarlo y a los que no lo tienen que se les pueda dotar de esos fondos'. 👉El Gobierno hace de la necesidad, virtud. #LaHoraAlmeida",659,"neutral","This tweet expresses the importance for city councils to have access to their resources, allowing those with reserves to use them and providing funds to those who do not. It also notes that the government is making a virtue out of necessity. The tone is focused on resource management and policy.","neutral"
